"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FF",167,"2016-09-17","94.15     ","-2.285","5.354","Yu Darvish","475174","506433","Flyout","Foul","181.554   ","2200.699  ","-2.6      ","2.7       ","8 ","Yonder Alonso flies out to left fielder Carlos Gomez.  ","R ","L","R","TEX","OAK","S",7,1,2,1,2016,"-0.29                 ","10.76               ","-0.049","1.918               ","null","null",501981,1,3,"top","94.4100","69.5100","005315","2016-09-18T00:53:15Z","518960","483630","160917_195940","6.17","-136.73             ","-7.22","-0.56","26.15","-11.44","3.33","1.47","null","null","null","94.76","2620.00","6.48",449084
"FT",173,"2016-09-17","93.61     ","-2.194","5.476","Yu Darvish","543760","506433","Single","Called Strike","228.272   ","2228.627  ","36.2      ","5.2       ","13","Marcus Semien singles on a ground ball to right fielder Nomar Mazara.   Khris Davis to 2nd.  ","R ","R","R","TEX","OAK","S",9,4,0,0,2016,"-8.27                 ","7.33                ","-0.943","1.634               ","null","null",501981,2,3,"top","177.6600","113.7700","005500","2016-09-18T00:55:00Z","518960","483630","160917_200126","6.25","-135.529            ","-6.92","-15.54","26.70","-18.32","3.47","1.73","null","null","null","93.92","2274.00","6.53",449084
"FT",174,"2016-09-17","92.14     ","-2.238","5.587","Yu Darvish","543760","506433","Single","In play, no out","228.316   ","1762.556  ","25.9      ","5.5       ","13","Marcus Semien singles on a ground ball to right fielder Nomar Mazara.   Khris Davis to 2nd.  ","R ","R","R","TEX","OAK","X",9,4,0,1,2016,"-6.6                  ","5.84                ","-0.471","1.591               ","null","null",501981,2,3,"top","177.6600","113.7700","005529","2016-09-18T00:55:29Z","518960","483630","160917_200148","6.96","-133.205            ","-6.55","-12.09","23.58","-21.41","3.47","1.62","null","null","null","92.49","2124.00","6.47",449084
"FS",184,"2016-09-17","87.53     ","-2.158","5.452","Yu Darvish","622194","506433","Strikeout","Foul Tip","231.615   ","1170.920  ","14.4      ","6.6       ","9 ","Bruce Maxwell strikes out on a foul tip.  ","R ","L","R","TEX","OAK","S",0,0,2,2,2016,"-4.81                 ","3.77                ","0.333","1.801               ","null",501981,543760,2,3,"top","0.0000","0.0000","005823","2016-09-18T00:58:23Z","518960","483630","160917_200447","7.91","-127.447            ","-4.17","-8.06","21.72","-25.79","3.59","1.59","null","null","null","89.18","1448.00","6.94",449084
"SL",180,"2016-09-17","77.65     ","-2.171","5.798","Yu Darvish","622194","506433","Strikeout","Ball In Dirt","51.316    ","1763.793  ","-15.9     ","13.6      ","14","Bruce Maxwell strikes out on a foul tip.  ","R ","L","R","TEX","OAK","B",0,0,0,0,2016,"8.42                  ","-6.8                ","1.552","1.749               ","null",501981,543760,2,3,"top","0.0000","0.0000","005608","2016-09-18T00:56:08Z","518960","483630","160917_200230","5.81","-112.283            ","0.28","10.66","22.08","-40.71","3.39","1.26","null","null","null","76.38","2661.00","5.86",449084
"CU",181,"2016-09-17","75.55     ","-2.198","5.663","Yu Darvish","622194","506433","Strikeout","Ball In Dirt","34.557    ","1433.551  ","-9.1      ","13.9      ","14","Bruce Maxwell strikes out on a foul tip.  ","R ","L","R","TEX","OAK","B",0,0,1,0,2016,"5.04                  ","-7.38               ","0.381","0.355               ","null",501981,543760,2,3,"top","0.0000","0.0000","005711","2016-09-18T00:57:11Z","518960","483630","160917_200335","4.17","-109.527            ","-2.00","6.14","18.83","-41.09","3.59","1.53","null","null","null","74.83","2607.00","5.95",449084
"FF",182,"2016-09-17","92.92     ","-2.402","5.581","Yu Darvish","622194","506433","Strikeout","Foul","178.940   ","2106.406  ","-5.4      ","2.8       ","1 ","Bruce Maxwell strikes out on a foul tip.  ","R ","L","R","TEX","OAK","S",0,0,2,0,2016,"0.19                  ","10.33               ","-0.264","3.384               ","null",501981,543760,2,3,"top","0.0000","0.0000","005733","2016-09-18T00:57:33Z","518960","483630","160917_200359","5.67","-134.508            ","-3.55","0.36","21.68","-12.65","3.59","1.59","null","null","null","93.80","2576.00","6.49",449084
"FF",183,"2016-09-17","92.81     ","-2.214","5.365","Yu Darvish","622194","506433","Strikeout","Called Strike","184.703   ","2223.914  ","2.4       ","2.8       ","14","Bruce Maxwell strikes out on a foul tip.  ","R ","L","R","TEX","OAK","S",0,0,2,1,2016,"-0.9                  ","10.93               ","0.336","1.625               ","null",501981,543760,2,3,"top","0.0000","0.0000","005759","2016-09-18T00:57:59Z","518960","483630","160917_200424","7.15","-134.342            ","-7.84","-1.69","22.63","-11.65","3.59","1.67","null","null","null","93.64","2550.00","6.56",449084
"FF",217,"2016-09-17","94.14     ","-2.486","5.521","Yu Darvish","518649","506433","Strikeout","Swinging Strike","193.497   ","2257.677  ","16.2      ","2.7       ","5 ","Brett Eibner strikes out swinging.  ","R ","R","R","TEX","OAK","S",0,0,1,2,2016,"-2.59                 ","10.75               ","-0.095","2.908               ","null","null","null",0,4,"top","0.0000","0.0000","011008","2016-09-18T01:10:08Z","518960","483630","160917_201633","7.39","-136.242            ","-4.94","-4.95","25.26","-11.56","3.71","1.68","null","null","null","94.76","2512.00","6.59",449084
"FF",214,"2016-09-17","92.25     ","-2.24","5.636","Yu Darvish","518649","506433","Strikeout","Ball","184.810   ","2472.761  ","2.1       ","2.3       ","12","Brett Eibner strikes out swinging.  ","R ","R","R","TEX","OAK","B",0,0,0,0,2016,"-1.04                 ","12.35               ","0.809","3.226               ","null","null","null",0,4,"top","0.0000","0.0000","010900","2016-09-18T01:09:00Z","518960","483630","160917_201526","8.44","-133.453            ","-4.60","-1.91","24.78","-9.51","3.75","1.74","null","null","null","92.98","2561.00","6.73",449084
"FF",215,"2016-09-17","93.45     ","-2.403","5.383","Yu Darvish","518649","506433","Strikeout","Foul","186.525   ","2388.489  ","7.1       ","2.5       ","13","Brett Eibner strikes out swinging.  ","R ","R","R","TEX","OAK","S",0,0,1,0,2016,"-1.35                 ","11.75               ","-0.392","1.533               ","null","null","null",0,4,"top","0.0000","0.0000","010915","2016-09-18T01:09:15Z","518960","483630","160917_201541","5.87","-135.149            ","-8.46","-2.53","25.68","-10.07","3.71","1.68","null","null","null","93.94","2600.00","6.65",449084
"SL",216,"2016-09-17","80.89     ","-2.613","5.695","Yu Darvish","518649","506433","Strikeout","Foul","86.156    ","1852.468  ","-24.8     ","10.6      ","5 ","Brett Eibner strikes out swinging.  ","R ","R","R","TEX","OAK","S",0,0,1,1,2016,"10.66                 ","-0.77               ","0.01","2.652               ","null","null","null",0,4,"top","0.0000","0.0000","010942","2016-09-18T01:09:42Z","518960","483630","160917_201607","2.87","-117.174            ","0.09","14.93","20.70","-33.18","3.71","1.68","null","null","null","80.39","2653.00","6.06",449084
"FF",221,"2016-09-17","94.12     ","-2.168","5.367","Yu Darvish","621563","506433","Groundout","Ball","191.797   ","2531.074  ","16.3      ","2.3       ","14","Joey Wendle grounds out, second baseman Rougned Odor to first baseman Mitch Moreland.  ","R ","L","R","TEX","OAK","B",4,4,0,0,2016,"-2.53                 ","12.07               ","1.556","1.57                ","null","null","null",1,4,"top","155.3200","155.9800","011041","2016-09-18T01:10:41Z","518960","483630","160917_201707","10.99","-135.961            ","-8.65","-4.85","22.97","-8.96","3.28","1.66","null","null","null","94.81","2549.00","6.56",449084
"FF",222,"2016-09-17","94.40     ","-2.301","5.333","Yu Darvish","621563","506433","Groundout","In play, out(s)","186.678   ","2309.255  ","6.6       ","2.5       ","14","Joey Wendle grounds out, second baseman Rougned Odor to first baseman Mitch Moreland.  ","R ","L","R","TEX","OAK","X",4,4,1,0,2016,"-1.3                  ","11.07               ","0.314","1.333               ","null","null","null",1,4,"top","155.3200","155.9800","011102","2016-09-18T01:11:02Z","518960","483630","160917_201723","7.59","-136.262            ","-8.95","-2.52","21.15","-10.63","3.27","1.54","138","97.4","-11.27              ","95.40","2584.00","6.67",449084
"SL",228,"2016-09-17","83.70     ","-2.728","5.411","Yu Darvish","502143","506433","Strikeout","Swinging Strike","75.684    ","1382.513  ","-18.3     ","10.1      ","13","Danny Valencia strikes out swinging.  ","R ","R","R","TEX","OAK","S",0,0,0,2,2016,"7.48                  ","-1.96               ","-0.317","1.252               ","null","null","null",2,4,"top","0.0000","0.0000","011222","2016-09-18T01:12:22Z","518960","483630","160917_201847","3.46","-121.503            ","-2.70","11.22","23.06","-35.04","3.60","1.66","null","null","null","83.28","2627.00","6.05",449084
"SL",226,"2016-09-17","75.67     ","-2.325","5.787","Yu Darvish","502143","506433","Strikeout","Called Strike","56.082    ","1876.503  ","-16.7     ","13.8      ","8 ","Danny Valencia strikes out swinging.  ","R ","R","R","TEX","OAK","S",0,0,0,0,2016,"9.61                  ","-6.52               ","-0.086","2.008               ","null","null","null",2,4,"top","0.0000","0.0000","011146","2016-09-18T01:11:46Z","518960","483630","160917_201803","2.15","-109.61             ","1.04","11.77","18.18","-40.09","3.51","1.56","null","null","null","75.99","2628.00","6.63",449084
"SL",227,"2016-09-17","83.76     ","-2.546","5.536","Yu Darvish","502143","506433","Strikeout","Swinging Strike","76.135    ","1860.588  ","-23.2     ","10.6      ","7 ","Danny Valencia strikes out swinging.  ","R ","R","R","TEX","OAK","S",0,0,0,1,2016,"10.08                 ","-2.54               ","-0.253","1.737               ","null","null","null",2,4,"top","0.0000","0.0000","011156","2016-09-18T01:11:56Z","518960","483630","160917_201822","2.36","-121.636            ","-1.67","15.15","23.18","-35.91","3.60","1.66","null","null","null","83.09","2630.00","5.88",449084
"FF",258,"2016-09-17","95.66     ","-2.387","5.502","Yu Darvish","519390","506433","Strikeout","Ball","189.084   ","2404.847  ","15.6      ","2.3       ","13","Stephen Vogt strikes out swinging.  ","R ","L","R","TEX","OAK","B",0,0,0,2,2016,"-1.83                 ","11.38               ","-1.251","2.376               ","null","null","null",0,5,"top","0.0000","0.0000","012224","2016-09-18T01:22:24Z","518960","483630","160917_202849","3.79","-138.335            ","-6.90","-3.62","23.96","-9.53","3.43","1.67","null","null","null","96.26","2624.00","6.50",449084
"SL",259,"2016-09-17","82.32     ","-2.479","5.534","Yu Darvish","519390","506433","Strikeout","Swinging Strike","85.229    ","2137.602  ","-28.2     ","10.8      ","14","Stephen Vogt strikes out swinging.  ","R ","L","R","TEX","OAK","S",0,0,1,2,2016,"12.09                 ","-1.06               ","1.377","1.328               ","null","null","null",0,5,"top","0.0000","0.0000","012244","2016-09-18T01:22:44Z","518960","483630","160917_202908","5.40","-119.539            ","-2.82","17.55","22.33","-33.64","3.35","1.51","null","null","null","82.60","2653.00","6.53",449084
"FF",256,"2016-09-17","92.29     ","-2.333","5.536","Yu Darvish","519390","506433","Strikeout","Called Strike","185.857   ","2214.567  ","5.6       ","2.7       ","1 ","Stephen Vogt strikes out swinging.  ","R ","L","R","TEX","OAK","S",0,0,0,0,2016,"-1.12                 ","10.88               ","-0.494","3.069               ","null","null","null",0,5,"top","0.0000","0.0000","012149","2016-09-18T01:21:49Z","518960","483630","160917_202815","5.30","-133.995            ","-4.38","-2.09","22.29","-11.83","3.21","1.44","null","null","null","94.07","2476.00","6.97",449084
"SL",257,"2016-09-17","79.53     ","-2.504","5.766","Yu Darvish","519390","506433","Strikeout","Called Strike","62.577    ","1603.763  ","-16.9     ","11.7      ","11","Stephen Vogt strikes out swinging.  ","R ","L","R","TEX","OAK","S",0,0,0,1,2016,"8.28                  ","-4.35               ","-0.754","2.807               ","null","null","null",0,5,"top","0.0000","0.0000","012204","2016-09-18T01:22:04Z","518960","483630","160917_202830","1.54","-115.141            ","1.54","11.30","18.21","-38.04","3.48","1.61","null","null","null","79.19","2656.00","6.04",449084
"SL",263,"2016-09-17","82.50     ","-2.656","5.596","Yu Darvish","501981","506433","Flyout","Ball","80.026    ","1936.368  ","-24.1     ","10.6      ","13","Khris Davis flies out to right fielder Nomar Mazara.  ","R ","R","R","TEX","OAK","B",9,1,0,0,2016,"10.71                 ","-1.93               ","-1.294","2.289               ","null","null","null",1,5,"top","171.0600","57.3100","012322","2016-09-18T01:23:22Z","518960","483630","160917_202947","-0.08","-119.434            ","-0.49","15.70","19.78","-34.94","3.59","1.62","null","null","null","81.46","2654.00","5.61",449084
"SL",264,"2016-09-17","81.10     ","-2.55","5.642","Yu Darvish","501981","506433","Flyout","Swinging Strike","62.111    ","1613.179  ","-17.5     ","11.4      ","5 ","Khris Davis flies out to right fielder Nomar Mazara.  ","R ","R","R","TEX","OAK","S",9,1,1,0,2016,"8.15                  ","-4.37               ","0.008","2.806               ","null","null","null",1,5,"top","171.0600","57.3100","012342","2016-09-18T01:23:42Z","518960","483630","160917_203008","3.49","-117.339            ","1.60","11.53","19.11","-38.28","3.59","1.62","null","null","null","81.08","2628.00","6.28",449084
"FF",265,"2016-09-17","95.99     ","-2.308","5.277","Yu Darvish","501981","506433","Flyout","Ball","190.643   ","2572.915  ","18.3      ","2.1       ","14","Khris Davis flies out to right fielder Nomar Mazara.  ","R ","R","R","TEX","OAK","B",9,1,1,1,2016,"-2.28                 ","12.09               ","0.196","1.294               ","null","null","null",1,5,"top","171.0600","57.3100","012403","2016-09-18T01:24:03Z","518960","483630","160917_203028","7.76","-139.109            ","-9.60","-4.56","25.21","-7.93","3.66","1.70","null","null","null","96.91","2603.00","6.64",449084
"FF",266,"2016-09-17","95.23     ","-2.407","5.355","Yu Darvish","501981","506433","Flyout","In play, out(s)","192.863   ","2300.676  ","17.4      ","2.6       ","7 ","Khris Davis flies out to right fielder Nomar Mazara.  ","R ","R","R","TEX","OAK","X",9,1,2,1,2016,"-2.47                 ","10.78               ","-0.39","1.848               ","null","null","null",1,5,"top","171.0600","57.3100","012431","2016-09-18T01:24:31Z","518960","483630","160917_203051","6.43","-137.819            ","-7.66","-4.87","23.63","-10.87","3.59","1.62","357","91.5","34.65               ","97.19","2609.00","7.18",449084
"FF",270,"2016-09-17","94.17     ","-2.243","5.423","Yu Darvish","592387","506433","Single","Called Strike","190.558   ","2295.726  ","11.7      ","2.6       ","9 ","Ryon Healy singles on a sharp line drive to center fielder Ian Desmond.  ","R ","R","R","TEX","OAK","S",8,3,0,0,2016,"-2.06                 ","11.01               ","0.464","1.973               ","null","null","null",2,5,"top","112.6800","68.5000","012511","2016-09-18T01:25:11Z","518960","483630","160917_203136","8.09","-136.596            ","-7.36","-3.96","24.94","-10.93","3.66","1.70","null","null","null","95.14","2651.00","6.65",449084
"FC",271,"2016-09-17","91.79     ","-2.491","5.38","Yu Darvish","592387","506433","Single","In play, no out","136.407   ","1540.223  ","-24.5     ","5.5       ","8 ","Ryon Healy singles on a sharp line drive to center fielder Ian Desmond.  ","R ","R","R","TEX","OAK","X",8,3,0,1,2016,"5.29                  ","5.52                ","-0.187","2.061               ","null","null","null",2,5,"top","112.6800","68.5000","012541","2016-09-18T01:25:41Z","518960","483630","160917_203157","4.28","-132.996            ","-4.68","9.74","21.10","-21.95","3.55","1.64","274","98.6","10.01               ","92.33","2859.00","6.26",449084
"FF",275,"2016-09-17","95.66     ","-2.334","5.276","Yu Darvish","475174","506433","Walk","Ball","184.110   ","2272.891  ","2.1       ","2.5       ","13","Yonder Alonso walks.   Ryon Healy to 2nd.  ","R ","L","R","TEX","OAK","B",0,0,0,0,2016,"-0.79                 ","10.89               ","-0.167","1.233               ","null","null",592387,2,5,"top","0.0000","0.0000","012622","2016-09-18T01:26:22Z","518960","483630","160917_203247","6.26","-138.593            ","-9.24","-1.56","25.56","-10.52","3.45","1.50","null","null","null","96.70","2684.00","6.75",449084
